"No.","Time","Source","Destination","Protocol","Length","Info"
"2585","1170.132018570","192.168.56.106","192.168.56.101","TCP","66","233  >  111 [ACK] Seq=45 Ack=29 Win=64256 Len=0 TSval=1004452031 TSecr=201698"
"2586","1170.132046547","192.168.56.101","192.168.56.106","RPC","94","Continuation"
"2587","1170.132052695","192.168.56.106","192.168.56.101","TCP","66","63  >  111 [ACK] Seq=45 Ack=29 Win=64256 Len=0 TSval=1004452031 TSecr=201698"
"2588","1170.132284390","192.168.56.101","192.168.56.106","NFS","94","V100220803 proc-0 Reply (Call In 2566)"
"2589","1170.132290734","192.168.56.106","192.168.56.101","TCP","66","710  >  111 [ACK] Seq=45 Ack=29 Win=64256 Len=0 TSval=1004452031 TSecr=201698"
"2590","1170.150168719","192.168.56.101","192.168.56.106","TCP","4410","8180  >  55060 [ACK] Seq=1 Ack=19 Win=5824 Len=4344 TSval=201699 TSecr=1004452019 [TCP segment of a reassembled PDU]"
"2591","1170.150197145","192.168.56.106","192.168.56.101","TCP","66","55060  >  8180 [ACK] Seq=19 Ack=4345 Win=62592 Len=0 TSval=1004452049 TSecr=201699"
"2592","1170.150982958","192.168.56.101","192.168.56.106","TCP","4560","8180  >  55060 [PSH, ACK] Seq=4345 Ack=19 Win=5824 Len=4494 TSval=201700 TSecr=1004452049 [TCP segment of a reassembled PDU]"
"2593","1170.150992644","192.168.56.106","192.168.56.101","TCP","66","55060  >  8180 [ACK] Seq=19 Ack=8839 Win=62208 Len=0 TSval=1004452050 TSecr=201700"
"2594","1170.151169595","192.168.56.101","192.168.56.106","HTTP","1152","HTTP/1.1 200 OK  (text/html)"
"2595","1170.151176302","192.168.56.106","192.168.56.101","TCP","66","34476  >  80 [ACK] Seq=19 Ack=1087 Win=64128 Len=0 TSval=1004452050 TSecr=201700"
"2596","1170.151454883","192.168.56.101","192.168.56.106","TCP","66","80  >  34476 [FIN, ACK] Seq=1087 Ack=19 Win=5824 Len=0 TSval=201700 TSecr=1004452050"
"2597","1170.151724155","192.168.56.101","192.168.56.106","HTTP","66","HTTP/1.1 200 OK  (text/html)"
"2598","1170.151808446","192.168.56.106","192.168.56.101","TCP","66","55060  >  8180 [RST, ACK] Seq=19 Ack=8840 Win=64128 Len=0 TSval=1004452051 TSecr=201700"
"2599","1170.151918361","192.168.56.106","192.168.56.101","TCP","74","55064  >  8180 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004452051 TSecr=0 WS=128"
"2600","1170.151986028","192.168.56.106","192.168.56.101","TCP","66","34476  >  80 [FIN, ACK] Seq=19 Ack=1088 Win=64128 Len=0 TSval=1004452051 TSecr=201700"
"2601","1170.152072457","192.168.56.106","192.168.56.101","TCP","74","34480  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004452051 TSecr=0 WS=128"
"2602","1170.152098407","192.168.56.101","192.168.56.106","TCP","74","8180  >  55064 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=201700 TSecr=1004452051 WS=64"
"2603","1170.152118745","192.168.56.106","192.168.56.101","TCP","66","55064  >  8180 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004452051 TSecr=201700"
"2604","1170.152144308","192.168.56.101","192.168.56.106","TCP","66","80  >  34476 [ACK] Seq=1088 Ack=20 Win=5824 Len=0 TSval=201700 TSecr=1004452051"
"2605","1170.152258751","192.168.56.101","192.168.56.106","TCP","74","80  >  34480 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=201700 TSecr=1004452051 WS=64"
"2606","1170.152271621","192.168.56.106","192.168.56.101","TCP","66","34480  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004452051 TSecr=201700"
"2607","1170.153394132","192.168.56.106","192.168.56.101","TCP","66","182  >  2049 [FIN, ACK] Seq=45 Ack=37 Win=64256 Len=0 TSval=1004452052 TSecr=201698"
"2608","1170.153499440","192.168.56.106","192.168.56.101","TCP","66","398  >  111 [FIN, ACK] Seq=45 Ack=37 Win=64256 Len=0 TSval=1004452052 TSecr=201698"
"2609","1170.153576750","192.168.56.106","192.168.56.101","TCP","66","710  >  111 [FIN, ACK] Seq=45 Ack=29 Win=64256 Len=0 TSval=1004452052 TSecr=201698"
"2610","1170.153631911","192.168.56.106","192.168.56.101","TCP","66","233  >  111 [FIN, ACK] Seq=45 Ack=29 Win=64256 Len=0 TSval=1004452053 TSecr=201698"
"2611","1170.153671493","192.168.56.101","192.168.56.106","TCP","66","2049  >  182 [FIN, ACK] Seq=37 Ack=46 Win=5824 Len=0 TSval=201700 TSecr=1004452052"
"2612","1170.153679790","192.168.56.106","192.168.56.101","TCP","66","63  >  111 [FIN, ACK] Seq=45 Ack=29 Win=64256 Len=0 TSval=1004452053 TSecr=201698"
"2613","1170.153717221","192.168.56.106","192.168.56.101","TCP","66","182  >  2049 [ACK] Seq=46 Ack=38 Win=64256 Len=0 TSval=1004452053 TSecr=201700"
"2614","1170.153774371","192.168.56.106","192.168.56.101","YPSERV","110","V48745319 proc-0 Call (Reply In 2629)"
"2615","1170.153819995","192.168.56.106","192.168.56.101","HTTP","106","GET / HTTP/1.1 "
"2616","1170.153857593","192.168.56.106","192.168.56.101","MOUNT","110","V28101855 proc-0 Call (Reply In 2631)"
"2617","1170.153900292","192.168.56.106","192.168.56.101","HTTP","106","GET / HTTP/1.1 "
"2618","1170.153939012","192.168.56.106","192.168.56.101","TCP","110","152  >  2049 [PSH, ACK] Seq=45 Ack=29 Win=64256 Len=44 TSval=1004452053 TSecr=201698"
"2619","1170.154008898","192.168.56.101","192.168.56.106","TCP","66","8180  >  55064 [ACK] Seq=1 Ack=41 Win=5824 Len=0 TSval=201700 TSecr=1004452053"
"2620","1170.154014722","192.168.56.101","192.168.56.106","TCP","66","80  >  34480 [ACK] Seq=1 Ack=41 Win=5824 Len=0 TSval=201700 TSecr=1004452053"
"2621","1170.154123814","192.168.56.101","192.168.56.106","TCP","66","111  >  398 [FIN, ACK] Seq=37 Ack=46 Win=5824 Len=0 TSval=201700 TSecr=1004452052"
"2622","1170.154131142","192.168.56.106","192.168.56.101","TCP","66","398  >  111 [ACK] Seq=46 Ack=38 Win=64256 Len=0 TSval=1004452053 TSecr=201700"
"2623","1170.154267448","192.168.56.101","192.168.56.106","TCP","66","111  >  233 [FIN, ACK] Seq=29 Ack=46 Win=5824 Len=0 TSval=201700 TSecr=1004452053"
"2624","1170.154274489","192.168.56.106","192.168.56.101","TCP","66","233  >  111 [ACK] Seq=46 Ack=30 Win=64256 Len=0 TSval=1004452053 TSecr=201700"
"2625","1170.154403602","192.168.56.101","192.168.56.106","TCP","66","111  >  63 [FIN, ACK] Seq=29 Ack=46 Win=5824 Len=0 TSval=201700 TSecr=1004452053"
"2626","1170.154410713","192.168.56.106","192.168.56.101","TCP","66","63  >  111 [ACK] Seq=46 Ack=30 Win=64256 Len=0 TSval=1004452053 TSecr=201700"
"2627","1170.154545487","192.168.56.101","192.168.56.106","TCP","66","111  >  710 [FIN, ACK] Seq=29 Ack=46 Win=5824 Len=0 TSval=201700 TSecr=1004452052"
"2628","1170.154552638","192.168.56.106","192.168.56.101","TCP","66","710  >  111 [ACK] Seq=46 Ack=30 Win=64256 Len=0 TSval=1004452053 TSecr=201700"
"2629","1170.154677948","192.168.56.101","192.168.56.106","YPSERV","94","V48745319 proc-0 Reply (Call In 2614)"
"2630","1170.154684392","192.168.56.106","192.168.56.101","TCP","66","792  >  2049 [ACK] Seq=89 Ack=57 Win=64256 Len=0 TSval=1004452054 TSecr=201700"
"2631","1170.154721188","192.168.56.101","192.168.56.106","MOUNT","94","V28101855 proc-0 Reply (Call In 2616)"
"2632","1170.154729742","192.168.56.106","192.168.56.101","TCP","66","181  >  2049 [ACK] Seq=89 Ack=57 Win=64256 Len=0 TSval=1004452054 TSecr=201700"
"2633","1170.155301334","192.168.56.101","192.168.56.106","TCP","94","2049  >  152 [PSH, ACK] Seq=29 Ack=89 Win=5824 Len=28 TSval=201700 TSecr=1004452053"
"2634","1170.155308388","192.168.56.106","192.168.56.101","TCP","66","152  >  2049 [ACK] Seq=89 Ack=57 Win=64256 Len=0 TSval=1004452054 TSecr=201700"
"2635","1170.165389232","192.168.56.101","192.168.56.106","TCP","4410","8180  >  55064 [ACK] Seq=1 Ack=41 Win=5824 Len=4344 TSval=201701 TSecr=1004452053 [TCP segment of a reassembled PDU]"
"2636","1170.165432436","192.168.56.106","192.168.56.101","TCP","66","55064  >  8180 [ACK] Seq=41 Ack=4345 Win=62592 Len=0 TSval=1004452064 TSecr=201701"
"2637","1170.165675735","192.168.56.101","192.168.56.106","HTTP","4589","HTTP/1.1 200 OK  (text/html)"
"2638","1170.165685660","192.168.56.106","192.168.56.101","TCP","66","55064  >  8180 [ACK] Seq=41 Ack=8868 Win=62208 Len=0 TSval=1004452065 TSecr=201701"
"2639","1170.182213371","192.168.56.101","192.168.56.106","HTTP","1133","HTTP/1.1 200 OK  (text/html)"
"2640","1170.182237835","192.168.56.106","192.168.56.101","TCP","66","34480  >  80 [ACK] Seq=41 Ack=1068 Win=64128 Len=0 TSval=1004452081 TSecr=201703"
"2641","1170.182719696","192.168.56.106","192.168.56.101","TCP","66","55064  >  8180 [RST, ACK] Seq=41 Ack=8868 Win=64128 Len=0 TSval=1004452082 TSecr=201701"
"2642","1170.183022911","192.168.56.106","192.168.56.101","TCP","66","34480  >  80 [FIN, ACK] Seq=41 Ack=1068 Win=64128 Len=0 TSval=1004452082 TSecr=201703"
"2643","1170.183240736","192.168.56.106","192.168.56.101","TCP","66","792  >  2049 [FIN, ACK] Seq=89 Ack=57 Win=64256 Len=0 TSval=1004452082 TSecr=201700"
"2644","1170.183320206","192.168.56.106","192.168.56.101","TCP","66","152  >  2049 [FIN, ACK] Seq=89 Ack=57 Win=64256 Len=0 TSval=1004452082 TSecr=201700"
"2645","1170.183366372","192.168.56.106","192.168.56.101","TCP","66","181  >  2049 [FIN, ACK] Seq=89 Ack=57 Win=64256 Len=0 TSval=1004452082 TSecr=201700"
"2646","1170.184242789","192.168.56.101","192.168.56.106","TCP","66","2049  >  792 [FIN, ACK] Seq=57 Ack=90 Win=5824 Len=0 TSval=201703 TSecr=1004452082"
"2647","1170.184264356","192.168.56.106","192.168.56.101","TCP","66","792  >  2049 [ACK] Seq=90 Ack=58 Win=64256 Len=0 TSval=1004452083 TSecr=201703"
"2648","1170.184601753","192.168.56.101","192.168.56.106","TCP","66","2049  >  152 [FIN, ACK] Seq=57 Ack=90 Win=5824 Len=0 TSval=201703 TSecr=1004452082"
"2649","1170.184613713","192.168.56.106","192.168.56.101","TCP","66","152  >  2049 [ACK] Seq=90 Ack=58 Win=64256 Len=0 TSval=1004452083 TSecr=201703"
"2650","1170.184642671","192.168.56.101","192.168.56.106","TCP","66","2049  >  181 [FIN, ACK] Seq=57 Ack=90 Win=5824 Len=0 TSval=201703 TSecr=1004452082"
"2651","1170.184650518","192.168.56.106","192.168.56.101","TCP","66","181  >  2049 [ACK] Seq=90 Ack=58 Win=64256 Len=0 TSval=1004452084 TSecr=201703"
"2652","1170.184877359","192.168.56.101","192.168.56.106","TCP","66","80  >  34480 [FIN, ACK] Seq=1068 Ack=42 Win=5824 Len=0 TSval=201703 TSecr=1004452082"
"2653","1170.184885799","192.168.56.106","192.168.56.101","TCP","66","34480  >  80 [ACK] Seq=42 Ack=1069 Win=64128 Len=0 TSval=1004452084 TSecr=201703"
"2654","1189.395980755","192.168.56.101","192.168.56.106","IRC","170","Response (NOTICE)"
"2655","1189.396001451","192.168.56.106","192.168.56.101","TCP","54","41992  >  6667 [RST] Seq=2 Win=0 Len=0"
"2656","1194.397689970","PcsCompu_86:c6:d7","PcsCompu_fd:5d:52","ARP","60","Who has 192.168.56.106? Tell 192.168.56.101"
"2657","1194.397714030","PcsCompu_fd:5d:52","PcsCompu_86:c6:d7","ARP","42","192.168.56.106 is at 08:00:27:fd:5d:52"
"2658","1218.700386483","192.168.56.106","192.168.56.100","DHCP","325","DHCP Request  - Transaction ID 0x12229f8c"
"2659","1218.728479020","192.168.56.100","192.168.56.106","DHCP","590","DHCP ACK      - Transaction ID 0x12229f8c"
"2660","1223.749049731","PcsCompu_fd:5d:52","PcsCompu_a2:2b:5e","ARP","42","Who has 192.168.56.100? Tell 192.168.56.106"
"2661","1223.749340847","PcsCompu_a2:2b:5e","PcsCompu_fd:5d:52","ARP","60","192.168.56.100 is at 08:00:27:a2:2b:5e"
"2662","1260.651853171","192.168.56.1","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"2663","1261.652795312","192.168.56.1","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"2664","1262.653796803","192.168.56.1","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"2665","1263.655572710","192.168.56.1","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"2666","1325.168962101","192.168.56.106","192.168.56.101","TCP","74","45971  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004607068 TSecr=0 WS=128"
"2667","1325.169207141","192.168.56.101","192.168.56.106","TCP","74","80  >  45971 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=217198 TSecr=1004607068 WS=64"
"2668","1325.169226240","192.168.56.106","192.168.56.101","TCP","66","45971  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004607068 TSecr=217198"
"2669","1325.169667198","192.168.56.106","192.168.56.101","TCP","1360","45971  >  80 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=1294 TSval=1004607069 TSecr=217198 [TCP segment of a reassembled PDU]"
"2670","1325.169888684","192.168.56.101","192.168.56.106","TCP","66","80  >  45971 [ACK] Seq=1 Ack=1295 Win=8384 Len=0 TSval=217198 TSecr=1004607069"
"2671","1325.175182199","192.168.56.101","192.168.56.106","HTTP","316","HTTP/1.1 200 OK  (text/x-sh)"
"2672","1325.175213946","192.168.56.106","192.168.56.101","TCP","66","45971  >  80 [ACK] Seq=1295 Ack=251 Win=64128 Len=0 TSval=1004607074 TSecr=217198"
"2673","1325.176120792","192.168.56.106","192.168.56.101","HTTP","66","GET /cgi-bin/testing.sh HTTP/1.1 "
"2674","1325.176406961","192.168.56.101","192.168.56.106","TCP","66","80  >  45971 [FIN, ACK] Seq=251 Ack=1296 Win=8384 Len=0 TSval=217198 TSecr=1004607075"
"2675","1325.176418753","192.168.56.106","192.168.56.101","TCP","66","45971  >  80 [ACK] Seq=1296 Ack=252 Win=64128 Len=0 TSval=1004607075 TSecr=217198"
"2676","1325.451294880","192.168.56.106","192.168.56.101","TCP","74","45027  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1004607350 TSecr=0 WS=128"
"2677","1325.452133118","192.168.56.101","192.168.56.106","TCP","74","80  >  45027 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM=1 TSval=217226 TSecr=1004607350 WS=64"
"2678","1325.452213098","192.168.56.106","192.168.56.101","TCP","66","45027  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1004607351 TSecr=217226"
"2679","1325.453748104","192.168.56.106","192.168.56.101","TCP","273","45027  >  80 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=207 TSval=1004607353 TSecr=217226 [TCP segment of a reassembled PDU]"
"2680","1325.454566511","192.168.56.101","192.168.56.106","TCP","66","80  >  45027 [ACK] Seq=1 Ack=208 Win=6912 Len=0 TSval=217226 TSecr=1004607353"
"2681","1325.460549688","192.168.56.101","192.168.56.106","TCP","74","60500  >  4444 [SYN] Seq=0 Win=5840 Len=0 MSS=1460 SACK_PERM=1 TSval=217227 TSecr=0 WS=64"
"2682","1325.460596432","192.168.56.106","192.168.56.101","TCP","74","4444  >  60500 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=1004607359 TSecr=217227 WS=128"
"2683","1325.461182025","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=1 Win=5888 Len=0 TSval=217227 TSecr=1004607359"
"2684","1325.622730781","192.168.56.106","192.168.56.101","TCP","172","4444  >  60500 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=106 TSval=1004607522 TSecr=217227"
"2685","1325.623067085","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=107 Win=5888 Len=0 TSval=217243 TSecr=1004607522"
"2686","1325.624615284","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [ACK] Seq=107 Ack=1 Win=65280 Len=2896 TSval=1004607523 TSecr=217243"
"2687","1325.624655632","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [PSH, ACK] Seq=3003 Ack=1 Win=65280 Len=2896 TSval=1004607524 TSecr=217243"
"2688","1325.624948549","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=1555 Win=8768 Len=0 TSval=217243 TSecr=1004607523"
"2689","1325.624963167","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [ACK] Seq=5899 Ack=1 Win=65280 Len=2896 TSval=1004607524 TSecr=217243"
"2690","1325.625098400","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=3003 Win=11648 Len=0 TSval=217243 TSecr=1004607523"
"2691","1325.625106159","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [PSH, ACK] Seq=8795 Ack=1 Win=65280 Len=2896 TSval=1004607524 TSecr=217243"
"2692","1325.625133504","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [ACK] Seq=11691 Ack=1 Win=65280 Len=2896 TSval=1004607524 TSecr=217243"
"2693","1325.625160583","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=4451 Win=14528 Len=0 TSval=217243 TSecr=1004607524"
"2694","1325.625167653","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [PSH, ACK] Seq=14587 Ack=1 Win=65280 Len=2896 TSval=1004607524 TSecr=217243"
"2695","1325.625298868","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=5899 Win=17472 Len=0 TSval=217243 TSecr=1004607524"
"2696","1325.625305678","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [ACK] Seq=17483 Ack=1 Win=65280 Len=2896 TSval=1004607524 TSecr=217243"
"2697","1325.625332579","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [PSH, ACK] Seq=20379 Ack=1 Win=65280 Len=2896 TSval=1004607524 TSecr=217243"
"2698","1325.625463722","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=7347 Win=20352 Len=0 TSval=217243 TSecr=1004607524"
"2699","1325.625469992","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [ACK] Seq=23275 Ack=1 Win=65280 Len=2896 TSval=1004607524 TSecr=217243"
"2700","1325.625603096","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=8795 Win=23232 Len=0 TSval=217243 TSecr=1004607524"
"2701","1325.625609668","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [PSH, ACK] Seq=26171 Ack=1 Win=65280 Len=2896 TSval=1004607524 TSecr=217243"
"2702","1325.625846520","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=10243 Win=26112 Len=0 TSval=217243 TSecr=1004607524"
"2703","1325.625853683","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [ACK] Seq=29067 Ack=1 Win=65280 Len=2896 TSval=1004607525 TSecr=217243"
"2704","1325.625979312","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=11691 Win=29056 Len=0 TSval=217243 TSecr=1004607524"
"2705","1325.625986537","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [ACK] Seq=31963 Ack=1 Win=65280 Len=2896 TSval=1004607525 TSecr=217243"
"2706","1325.626014945","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=13139 Win=31936 Len=0 TSval=217243 TSecr=1004607524"
"2707","1325.626144295","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=14587 Win=34816 Len=0 TSval=217243 TSecr=1004607524"
"2708","1325.626158336","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [PSH, ACK] Seq=34859 Ack=1 Win=65280 Len=2896 TSval=1004607525 TSecr=217243"
"2709","1325.626272224","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=16035 Win=37696 Len=0 TSval=217243 TSecr=1004607524"
"2710","1325.626403454","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=17483 Win=40640 Len=0 TSval=217243 TSecr=1004607524"
"2711","1325.626411714","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [ACK] Seq=37755 Ack=1 Win=65280 Len=2896 TSval=1004607525 TSecr=217243"
"2712","1325.626579799","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=18931 Win=43520 Len=0 TSval=217243 TSecr=1004607524"
"2713","1325.626699138","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=20379 Win=46400 Len=0 TSval=217243 TSecr=1004607524"
"2714","1325.626707390","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [PSH, ACK] Seq=40651 Ack=1 Win=65280 Len=2896 TSval=1004607526 TSecr=217243"
"2715","1325.626873994","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=21827 Win=49280 Len=0 TSval=217243 TSecr=1004607524"
"2716","1325.626889058","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=23275 Win=52224 Len=0 TSval=217243 TSecr=1004607524"
"2717","1325.626896243","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [ACK] Seq=43547 Ack=1 Win=65280 Len=2896 TSval=1004607526 TSecr=217243"
"2718","1325.627166659","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=24723 Win=55104 Len=0 TSval=217243 TSecr=1004607524"
"2719","1325.627268306","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=26171 Win=57984 Len=0 TSval=217243 TSecr=1004607524"
"2720","1325.627276368","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [PSH, ACK] Seq=46443 Ack=1 Win=65280 Len=2896 TSval=1004607526 TSecr=217243"
"2721","1325.627306319","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=27619 Win=60864 Len=0 TSval=217243 TSecr=1004607524"
"2722","1325.627418613","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=29067 Win=63808 Len=0 TSval=217243 TSecr=1004607524"
"2723","1325.627425529","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [ACK] Seq=49339 Ack=1 Win=65280 Len=2896 TSval=1004607526 TSecr=217243"
"2724","1325.627557760","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=30515 Win=64128 Len=0 TSval=217243 TSecr=1004607525"
"2725","1325.627637614","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=31963 Win=64128 Len=0 TSval=217243 TSecr=1004607525"
"2726","1325.627644313","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [PSH, ACK] Seq=52235 Ack=1 Win=65280 Len=2896 TSval=1004607527 TSecr=217243"
"2727","1325.627774955","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=33411 Win=64128 Len=0 TSval=217243 TSecr=1004607525"
"2728","1325.627875895","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=34859 Win=64128 Len=0 TSval=217243 TSecr=1004607525"
"2729","1325.627882420","192.168.56.106","192.168.56.101","TCP","2962","4444  >  60500 [ACK] Seq=55131 Ack=1 Win=65280 Len=2896 TSval=1004607527 TSecr=217243"
"2730","1325.627909814","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=36307 Win=64128 Len=0 TSval=217243 TSecr=1004607525"
"2731","1325.628016749","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=37755 Win=67008 Len=0 TSval=217244 TSecr=1004607525"
"2732","1325.628114753","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=39203 Win=69888 Len=0 TSval=217244 TSecr=1004607525"
"2733","1325.628211906","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=40651 Win=72832 Len=0 TSval=217244 TSecr=1004607525"
"2734","1325.628315904","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=42099 Win=75328 Len=0 TSval=217244 TSecr=1004607526"
"2735","1325.628324950","192.168.56.106","192.168.56.101","TCP","8754","4444  >  60500 [ACK] Seq=58027 Ack=1 Win=65280 Len=8688 TSval=1004607527 TSecr=217244"
"2736","1325.628366168","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=44995 Win=75328 Len=0 TSval=217244 TSecr=1004607526"
"2737","1325.628603745","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=47891 Win=75328 Len=0 TSval=217244 TSecr=1004607526"
"2738","1325.628726329","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=50787 Win=75328 Len=0 TSval=217244 TSecr=1004607526"
"2739","1325.628733751","192.168.56.106","192.168.56.101","TCP","7306","4444  >  60500 [ACK] Seq=66715 Ack=1 Win=65280 Len=7240 TSval=1004607528 TSecr=217244"
"2740","1325.628762559","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=53683 Win=75328 Len=0 TSval=217244 TSecr=1004607526"
"2741","1325.628873723","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=56579 Win=75328 Len=0 TSval=217244 TSecr=1004607527"
"2742","1325.628971567","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=59475 Win=75328 Len=0 TSval=217244 TSecr=1004607527"
"2743","1325.628979253","192.168.56.106","192.168.56.101","TCP","10202","4444  >  60500 [ACK] Seq=73955 Ack=1 Win=65280 Len=10136 TSval=1004607528 TSecr=217244"
"2744","1325.629098138","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=62371 Win=75328 Len=0 TSval=217244 TSecr=1004607527"
"2745","1325.629199115","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=65267 Win=75328 Len=0 TSval=217244 TSecr=1004607527"
"2746","1325.629288569","192.168.56.101","192.168.56.106","TCP","66","60500  >  4444 [ACK] Seq=1 Ack=68163 Win=75328 Len=0 TSval=217244 TSecr=1004607527"
"2747","1325.629296105","192.168.56.106","192.168.56.101","TCP","7306","4444  >  60500 [PSH, ACK] Seq=84091 Ack=1 Win=65280 Len=7240 TSval=1004607528 TSecr=217244"
